group_id,technique_id
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--5f3d0238-d058-44a9-8812-3dd1b6741a8c,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--9a60a291-8960-4387-8a4a-2ab5c18bb50b
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--b516b235-fc7d-4635-aca5-3d33312339c3,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--34ab90a3-05f6-4259-8f21-621081fdaba5
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--2dbbdcd5-92cf-44c0-aea2-fe24783a6bc3
intrusion-set--55033a4d-3ffe-46b2-99b4-2c1541e9ce1c,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830
intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--02c5abff-30bf-4703-ab92-1f6072fae939
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,attack-pattern--ae797531-3219-49a4-bccf-324ad7a4c7b2
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--4e868dad-682d-4897-b8df-2dc98f46c68a,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--8b1e16f6-e7c8-4b7a-a5df-f81232c13e2f,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--246fd3c7-f5e3-466d-8787-4c13d9e3b61c
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--fb75213f-cfb0-40bf-a02f-3bad93d6601e
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--b2d03cea-aec1-45ca-9744-9ee583c1e1cc
intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
intrusion-set--813636db-3939-4a45-bea9-6113e970c029,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--9e7452df-5144-4b6e-b04a-b66dd4016747
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--a4657bc9-d22f-47d2-a7b7-dd6ec33f3dde
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--7b211ac6-c815-4189-93a9-ab415deca926
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b
intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--fb75213f-cfb0-40bf-a02f-3bad93d6601e
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d
intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--0c8ab3eb-df48-4b9c-ace7-beacaac81cc5
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--a5cfbc79-316c-42f2-915d-6e8fef4085f8,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--3b0e52ce-517a-4614-a523-1bd5deef6c5e
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--f4b843c1-7e92-4701-8fed-ce82f8be2636
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262
intrusion-set--813636db-3939-4a45-bea9-6113e970c029,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f
intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,attack-pattern--cd92d2b8-ce43-4666-9472-f1b4b9f4f8be
intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
intrusion-set--88b7dbc2-32d3-4e31-af2f-3fc24e1582d7,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b
intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c
intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19
intrusion-set--94873029-f950-4268-9cfd-5032e15cb182,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
